,Date,Open,High,Low,Close,Adj Close,Volume
684,"Feb 1, 2022",143.02,144.69,142.25,144.49,143.36,"8,573,300"
685,"Jan 31, 2022",138.86,143.15,138.47,142.97,141.85,"10,185,500"
686,"Jan 28, 2022",135.21,138.69,133.56,138.63,137.55,"10,011,700"
687,"Jan 27, 2022",135.07,137.91,134.02,135.42,134.36,"11,913,900"
688,"Jan 26, 2022",137.71,138.20,132.26,133.60,132.55,"14,569,900"
689,"Jan 25, 2022",135.29,137.75,132.38,136.51,135.44,"14,694,400"
690,"Jan 24, 2022",134.82,137.68,129.26,137.46,136.38,"31,419,500"
691,"Jan 21, 2022",141.23,141.87,136.63,137.38,136.30,"34,491,800"
692,"Jan 20, 2022",150.91,152.66,147.15,147.62,146.46,"11,760,400"
693,"Jan 19, 2022",150.84,152.86,149.96,150.11,148.94,"10,413,200"
694,"Jan 18, 2022",151.11,153.13,149.83,152.27,151.08,"10,419,500"
695,"Jan 14, 2022",152.35,152.62,148.42,151.94,150.75,"16,832,000"
696,"Jan 13, 2022",157.70,158.53,155.17,155.44,154.22,"9,680,600"
697,"Jan 12, 2022",158.50,158.99,156.33,157.80,156.57,"6,995,600"
698,"Jan 11, 2022",156.62,158.22,155.95,157.89,156.65,"8,042,600"
699,"Jan 10, 2022",157.98,158.27,154.65,156.60,155.37,"8,672,900"
700,"Jan 7, 2022",156.90,159.30,156.29,157.83,156.59,"9,554,600"
701,"Jan 6, 2022",156.24,157.77,153.68,156.90,155.67,"11,095,300"
702,"Jan 5, 2022",156.52,159.38,155.10,155.19,153.98,"12,272,100"
703,"Jan 4, 2022",158.59,160.32,155.55,155.73,154.51,"16,582,000"
704,"Jan 3, 2022",155.83,157.56,155.36,156.76,155.53,"10,222,800"
705,"Dec 31, 2021",155.87,156.57,154.74,154.89,153.68,"6,410,200"
706,"Dec 30, 2021",155.71,157.07,155.51,155.93,154.71,"7,228,400"
707,"Dec 29, 2021",154.56,155.92,154.18,154.87,153.66,"8,737,000"
708,"Dec 28, 2021",152.62,156.50,152.41,155.20,153.99,"12,198,700"
709,"Dec 27, 2021",152.88,154.02,151.40,152.80,151.60,"7,762,000"
710,"Dec 23, 2021",152.32,154.19,151.93,153.63,152.43,"6,572,400"
711,"Dec 22, 2021",150.42,152.20,149.87,151.88,150.69,"7,820,400"
712,"Dec 21, 2021",147.56,151.43,147.39,151.05,149.87,"10,781,400"
713,"Dec 20, 2021",146.98,147.73,145.08,146.47,145.32,"11,201,900"
714,"Dec 17, 2021",148.51,149.84,146.57,148.76,147.60,"13,785,000"
715,"Dec 16, 2021",151.35,152.06,148.58,148.75,147.59,"11,145,600"
716,"Dec 15, 2021",148.76,150.92,147.35,150.40,149.22,"12,231,500"
717,"Dec 14, 2021",149.26,151.62,148.52,149.10,147.93,"10,872,000"
718,"Dec 13, 2021",152.12,152.50,149.29,150.43,149.25,"10,195,800"
719,"Dec 10, 2021",153.58,154.66,151.45,152.71,151.51,"10,247,900"
720,"Dec 9, 2021",152.27,154.29,151.70,152.94,151.74,"11,862,300"
721,"Dec 8, 2021",150.91,153.66,150.56,153.34,152.14,"12,886,300"
722,"Dec 7, 2021",151.84,152.76,149.72,150.81,149.63,"14,661,100"
723,"Dec 6, 2021",147.28,150.74,146.67,150.37,149.19,"14,333,900"
724,"Dec 3, 2021",147.81,148.32,144.32,146.22,145.08,"14,975,600"
725,"Dec 2, 2021",142.84,147.65,142.77,147.20,146.05,"18,177,700"
726,"Dec 1, 2021",146.70,148.37,142.04,142.15,141.04,"16,469,000"
727,"Nov 30, 2021",146.72,147.28,143.11,144.90,143.77,"26,011,100"
728,"Nov 29, 2021",148.81,149.30,144.25,147.81,146.65,"21,231,300"
729,"Nov 26, 2021",146.80,148.85,145.85,148.11,146.95,"12,027,700"
730,"Nov 24, 2021",150.69,151.41,148.80,151.34,150.16,"14,123,700"
731,"Nov 23, 2021",153.84,154.25,150.19,151.03,149.85,"17,382,900"
732,"Nov 22, 2021",153.23,155.82,152.57,154.16,152.95,"12,790,400"
733,"Nov 19, 2021",155.02,155.21,152.77,154.00,152.79,"16,776,500"
734,"Nov 18, 2021",157.09,157.30,153.71,155.58,154.36,"14,487,700"
735,"Nov 17, 2021",158.73,158.89,156.75,157.33,156.10,"14,695,500"
736,"Nov 16, 2021",159.06,160.24,158.55,158.83,157.59,"15,516,200"
737,"Nov 15, 2021",160.09,160.72,157.66,158.43,157.19,"21,285,300"
738,"Nov 12, 2021",163.52,163.61,158.93,159.63,158.38,"25,638,400"
739,"Nov 11, 2021",162.89,163.96,158.33,162.11,160.84,"62,366,500"
740,"Nov 10, 2021",174.69,176.87,173.87,174.45,173.08,"11,045,800"
741,"Nov 9, 2021",176.95,177.12,173.21,175.11,173.74,"7,293,300"
742,"Nov 8, 2021",178.69,179.25,176.10,176.87,175.49,"10,584,600"
743,"Nov 5, 2021",173.50,176.99,172.33,175.63,174.26,"16,859,200"
744,"Nov 4, 2021",170.03,170.42,168.67,170.28,168.95,"7,505,500"
745,"Nov 3, 2021",169.70,170.19,168.37,170.08,168.75,"6,829,300"
746,"Nov 2, 2021",170.03,170.85,168.98,169.83,168.50,"6,777,200"
747,"Nov 1, 2021",169.21,171.25,169.09,170.19,168.86,"8,182,900"
748,"Oct 29, 2021",169.02,170.46,168.15,169.07,167.75,"7,598,800"
749,"Oct 28, 2021",169.48,170.35,168.60,169.68,168.35,"7,884,500"
750,"Oct 27, 2021",171.77,172.04,169.43,169.55,168.22,"7,054,700"
751,"Oct 26, 2021",172.95,173.12,170.71,172.04,170.69,"5,850,200"
752,"Oct 25, 2021",169.90,172.57,169.03,172.01,170.66,"9,798,700"
753,"Oct 22, 2021",170.57,170.80,168.60,169.42,168.09,"7,854,300"
754,"Oct 21, 2021",170.20,172.50,170.10,171.34,170.00,"7,509,000"
755,"Oct 20, 2021",170.97,171.02,169.88,170.55,169.22,"9,737,600"
756,"Oct 19, 2021",171.44,171.58,170.18,171.18,169.84,"9,669,500"
757,"Oct 18, 2021",172.36,173.34,169.80,171.14,169.80,"20,494,800"
758,"Oct 15, 2021",175.69,178.89,174.10,176.46,175.08,"13,943,900"
759,"Oct 14, 2021",174.07,176.02,174.00,174.41,173.05,"7,450,200"
760,"Oct 13, 2021",173.63,173.70,170.94,172.96,171.61,"8,914,700"
761,"Oct 12, 2021",173.62,174.49,172.55,173.13,171.78,"5,188,400"
762,"Oct 11, 2021",176.02,176.52,173.48,173.52,172.16,"8,046,300"
763,"Oct 8, 2021",177.93,178.60,176.40,176.74,175.36,"4,132,200"
764,"Oct 7, 2021",177.70,179.63,177.33,177.71,176.32,"7,780,000"
765,"Oct 6, 2021",173.00,175.71,171.55,175.48,174.11,"6,005,200"
766,"Oct 5, 2021",173.83,176.24,173.61,174.61,173.24,"6,798,200"
767,"Oct 4, 2021",175.56,175.96,172.67,173.46,172.10,"7,200,600"
768,"Oct 1, 2021",172.28,177.32,171.97,176.01,174.63,"12,165,000"
769,"Sep 30, 2021",173.10,173.68,169.10,169.17,167.85,"13,978,000"
770,"Sep 29, 2021",174.25,174.96,172.59,172.68,171.33,"6,240,800"
771,"Sep 28, 2021",177.75,178.00,173.86,174.52,173.15,"9,133,100"
772,"Sep 27, 2021",176.63,179.45,175.96,178.26,176.86,"7,755,000"
773,"Sep 24, 2021",175.30,176.70,175.08,176.00,174.62,"5,712,800"
774,"Sep 23, 2021",174.94,177.19,174.37,176.25,174.87,"8,052,900"
775,"Sep 22, 2021",172.94,175.34,171.66,173.65,172.29,"14,214,500"
776,"Sep 21, 2021",180.32,182.23,169.03,171.17,169.83,"23,216,000"
777,"Sep 20, 2021",179.74,180.88,176.55,178.61,177.21,"8,056,600"
778,"Sep 17, 2021",182.91,185.90,182.73,183.47,182.03,"10,035,100"
779,"Sep 16, 2021",183.97,184.64,182.12,183.34,181.91,"5,678,200"
780,"Sep 15, 2021",182.06,184.66,181.10,184.41,182.97,"5,933,400"
781,"Sep 14, 2021",184.96,185.13,182.15,182.40,180.97,"6,185,900"
782,"Sep 13, 2021",185.12,185.80,183.50,184.98,183.53,"6,818,200"
783,"Sep 10, 2021",186.36,187.10,184.01,184.12,182.68,"5,572,200"
784,"Sep 9, 2021",185.15,187.58,184.57,185.91,184.46,"7,190,700"
785,"Sep 8, 2021",184.34,187.46,183.92,185.15,183.70,"8,634,000"
786,"Sep 7, 2021",181.02,185.55,180.05,184.34,182.90,"10,702,900"
787,"Sep 3, 2021",181.82,181.82,179.13,181.00,179.58,"6,847,400"
788,"Sep 2, 2021",184.16,185.30,181.55,181.86,180.44,"6,492,600"
789,"Sep 1, 2021",181.96,184.21,181.78,183.48,182.04,"7,302,800"
790,"Aug 31, 2021",179.25,182.98,178.53,181.30,179.88,"8,620,000"
791,"Aug 30, 2021",180.50,181.39,178.87,179.98,178.57,"6,421,300"
792,"Aug 27, 2021",176.28,180.54,176.28,180.14,178.73,"8,697,000"
793,"Aug 26, 2021",178.34,178.94,176.34,176.56,175.18,"4,563,000"
794,"Aug 25, 2021",178.16,178.59,176.88,178.31,176.91,"4,842,100"
795,"Aug 24, 2021",177.92,180.08,177.76,178.47,177.07,"5,886,900"
796,"Aug 23, 2021",177.08,178.31,175.91,177.66,176.27,"7,395,900"
797,"Aug 20, 2021",173.00,175.21,172.65,175.12,173.75,"6,239,600"
798,"Aug 19, 2021",174.00,174.68,172.56,173.25,171.89,"8,478,600"
799,"Aug 18, 2021",175.90,176.79,174.50,174.74,173.37,"7,063,500"
800,"Aug 17, 2021",177.15,178.45,174.92,175.83,174.45,"8,534,500"
801,"Aug 16, 2021",180.51,180.59,176.51,179.09,177.69,"8,746,700"
802,"Aug 13, 2021",186.29,187.58,180.88,181.08,179.66,"32,504,600"
803,"Aug 12, 2021",178.09,179.72,176.45,179.29,177.89,"11,081,300"
804,"Aug 11, 2021",177.36,178.49,176.51,178.09,176.70,"5,359,900"
805,"Aug 10, 2021",176.25,177.40,175.58,177.07,175.68,"5,185,000"
806,"Aug 9, 2021",177.00,177.31,175.06,176.72,175.34,"5,339,000"
807,"Aug 6, 2021",177.43,178.81,176.63,177.13,175.74,"5,505,200"
808,"Aug 5, 2021",172.49,177.12,172.49,176.71,175.33,"8,864,200"
809,"Aug 4, 2021",172.50,173.25,171.34,172.58,171.23,"5,665,800"
810,"Aug 3, 2021",176.02,176.13,170.92,172.99,171.64,"9,931,300"
811,"Aug 2, 2021",177.22,178.82,175.31,175.55,174.18,"5,847,200"
812,"Jul 30, 2021",177.53,179.20,175.14,176.02,174.64,"6,813,400"
813,"Jul 29, 2021",179.81,181.42,178.27,178.35,176.95,"6,209,100"
814,"Jul 28, 2021",179.69,180.35,177.55,179.10,177.70,"5,926,900"
815,"Jul 27, 2021",178.25,179.56,176.57,179.50,178.10,"6,684,100"
816,"Jul 26, 2021",175.62,178.78,175.34,178.74,177.34,"5,641,000"
817,"Jul 23, 2021",175.66,176.50,174.03,176.14,174.76,"5,126,300"
818,"Jul 22, 2021",176.70,176.72,173.90,175.13,173.76,"5,713,700"
819,"Jul 21, 2021",176.50,177.90,175.32,176.89,175.51,"6,302,200"
820,"Jul 20, 2021",173.70,177.51,172.87,176.75,175.37,"8,372,400"
821,"Jul 19, 2021",175.71,176.48,172.16,172.95,171.60,"14,651,800"
822,"Jul 16, 2021",184.94,185.29,178.92,179.31,177.91,"8,348,800"
823,"Jul 15, 2021",183.45,185.42,183.05,184.15,182.71,"7,867,000"
824,"Jul 14, 2021",185.20,186.29,182.08,183.42,181.98,"8,787,300"
825,"Jul 13, 2021",184.09,185.67,181.84,183.65,182.21,"12,534,600"
826,"Jul 12, 2021",177.71,184.99,177.37,184.38,182.94,"21,835,500"
827,"Jul 9, 2021",174.70,177.52,173.93,177.04,175.65,"7,873,300"
828,"Jul 8, 2021",170.18,173.75,169.81,172.80,171.45,"6,960,100"
829,"Jul 7, 2021",172.86,174.32,171.99,172.82,171.47,"6,757,300"
830,"Jul 6, 2021",176.76,177.00,172.22,173.69,172.33,"11,557,900"
831,"Jul 2, 2021",177.86,178.36,174.62,177.11,175.72,"11,099,300"
832,"Jul 1, 2021",175.35,177.60,174.60,177.26,175.87,"5,887,100"
833,"Jun 30, 2021",173.89,175.98,173.34,175.77,174.39,"7,481,900"
834,"Jun 29, 2021",176.64,177.02,173.80,173.93,172.57,"13,498,300"
835,"Jun 28, 2021",178.50,178.66,174.99,176.57,175.19,"9,881,400"
836,"Jun 25, 2021",178.83,179.09,177.49,178.35,176.95,"7,431,800"
837,"Jun 24, 2021",176.13,178.24,175.78,177.93,176.54,"7,549,400"
838,"Jun 23, 2021",173.62,175.45,172.94,175.33,173.96,"9,174,200"
839,"Jun 22, 2021",174.37,174.70,172.35,173.50,172.14,"8,097,100"
840,"Jun 21, 2021",172.13,174.26,171.31,173.97,172.61,"9,196,900"
841,"Jun 18, 2021",173.14,173.86,172.12,172.42,171.07,"12,357,500"
842,"Jun 17, 2021",174.59,176.26,173.84,174.65,173.28,"8,906,000"
843,"Jun 16, 2021",176.01,176.26,173.55,174.66,173.29,"8,336,000"
844,"Jun 15, 2021",178.18,178.70,175.62,175.86,174.48,"7,895,000"
845,"Jun 14, 2021",177.65,178.87,176.90,178.18,176.79,"10,170,000"
846,"Jun 11, 2021",177.45,178.49,176.81,177.38,175.99,"5,476,300"
847,"Jun 10, 2021",176.44,177.61,175.55,176.57,175.19,"5,253,000"
848,"Jun 9, 2021",176.31,177.33,175.88,176.04,174.66,"5,082,400"
849,"Jun 8, 2021",175.97,177.12,175.19,176.33,174.95,"5,356,200"
850,"Jun 7, 2021",177.97,178.07,176.40,176.99,175.60,"5,178,100"
851,"Jun 4, 2021",175.93,177.52,175.61,177.18,175.79,"6,343,400"
852,"Jun 3, 2021",176.27,176.97,175.42,176.24,174.86,"5,583,900"
853,"Jun 2, 2021",179.04,179.10,176.93,177.00,175.61,"7,851,700"
854,"Jun 1, 2021",180.18,181.01,178.74,178.84,177.44,"7,475,600"
855,"May 28, 2021",179.51,180.14,178.08,178.65,177.25,"7,124,800"
856,"May 27, 2021",177.20,179.59,176.79,179.04,177.64,"13,567,800"
857,"May 26, 2021",176.62,177.90,176.20,176.47,175.09,"8,086,200"
858,"May 25, 2021",175.60,177.45,175.40,176.17,174.79,"8,089,700"
859,"May 24, 2021",172.45,175.11,171.75,174.31,172.95,"7,346,700"
860,"May 21, 2021",172.22,173.12,171.52,172.40,171.05,"8,105,700"
861,"May 20, 2021",169.21,171.90,168.98,171.36,170.02,"7,400,700"
862,"May 19, 2021",167.71,169.40,167.10,169.27,167.95,"9,251,000"
863,"May 18, 2021",170.26,171.26,169.45,169.68,168.35,"10,401,000"
864,"May 17, 2021",172.70,172.99,168.57,170.08,168.75,"17,771,600"
865,"May 14, 2021",172.93,174.91,168.78,173.70,172.34,"33,149,400"
866,"May 13, 2021",178.37,180.75,175.80,178.34,176.94,"12,332,200"
867,"May 12, 2021",180.70,182.46,177.58,177.85,176.46,"8,988,100"
868,"May 11, 2021",181.80,182.25,178.43,181.67,180.25,"10,865,600"
869,"May 10, 2021",185.70,186.97,184.03,184.30,182.86,"8,260,300"
870,"May 7, 2021",182.00,185.12,181.51,184.84,183.39,"6,888,400"
871,"May 6, 2021",182.78,182.99,179.81,181.79,180.37,"6,944,900"
872,"May 5, 2021",185.01,185.01,181.36,181.51,180.09,"5,901,700"
873,"May 4, 2021",184.87,185.63,182.31,184.25,182.81,"7,069,300"
874,"May 3, 2021",187.69,189.22,185.25,185.51,184.06,"7,542,800"
875,"Apr 30, 2021",184.29,186.32,183.54,186.02,184.56,"7,866,300"
876,"Apr 29, 2021",184.80,185.55,182.75,185.33,183.88,"5,958,300"
877,"Apr 28, 2021",184.79,184.79,182.82,183.39,181.95,"5,199,300"
878,"Apr 27, 2021",184.99,185.81,184.15,184.64,183.20,"4,870,000"
879,"Apr 26, 2021",183.96,185.60,183.26,184.27,182.83,"6,178,300"
880,"Apr 23, 2021",182.35,183.90,181.96,183.02,181.59,"6,075,500"
881,"Apr 22, 2021",184.22,184.88,181.26,182.76,181.33,"7,378,300"
882,"Apr 21, 2021",181.29,183.38,178.86,183.11,181.68,"8,400,200"
883,"Apr 20, 2021",187.29,188.08,181.82,182.79,181.36,"10,765,800"
884,"Apr 19, 2021",187.51,190.33,185.65,187.43,185.96,"7,625,800"
885,"Apr 16, 2021",187.57,189.47,186.20,187.26,185.79,"9,453,500"
886,"Apr 15, 2021",188.09,188.90,185.70,185.93,184.47,"7,262,500"
887,"Apr 14, 2021",185.97,190.40,185.71,187.46,185.99,"9,089,900"
888,"Apr 13, 2021",185.59,186.44,184.60,185.49,184.04,"6,826,500"
889,"Apr 12, 2021",187.75,187.85,185.48,186.49,185.03,"6,662,500"
890,"Apr 9, 2021",188.17,188.22,186.15,187.89,186.42,"6,089,300"
891,"Apr 8, 2021",187.20,188.05,185.63,187.32,185.85,"7,763,000"
892,"Apr 7, 2021",189.80,190.33,186.95,187.56,186.09,"6,238,700"
893,"Apr 6, 2021",188.50,191.28,187.87,189.73,188.25,"7,926,200"
894,"Apr 5, 2021",191.47,191.67,188.09,188.50,187.02,"7,405,300"
895,"Apr 1, 2021",186.43,189.10,185.59,188.97,187.49,"7,749,400"
896,"Mar 31, 2021",185.83,186.90,184.42,184.52,183.08,"8,478,000"
897,"Mar 30, 2021",183.83,186.32,183.56,185.53,184.08,"5,929,700"
898,"Mar 29, 2021",185.24,185.94,183.15,184.85,183.40,"7,544,700"
899,"Mar 26, 2021",188.83,188.98,182.57,185.92,184.46,"10,196,100"
900,"Mar 25, 2021",181.85,187.71,181.01,186.91,185.45,"9,609,200"
901,"Mar 24, 2021",190.06,190.50,184.64,184.72,183.27,"13,549,100"
902,"Mar 23, 2021",191.59,192.34,187.97,188.73,187.25,"10,701,200"
903,"Mar 22, 2021",193.26,196.33,192.00,192.86,191.35,"8,838,500"
904,"Mar 19, 2021",190.92,194.00,189.76,191.14,189.64,"28,354,600"
905,"Mar 18, 2021",194.95,195.08,191.74,192.28,190.78,"9,644,500"
906,"Mar 17, 2021",193.44,196.19,191.78,195.24,193.71,"14,418,700"
907,"Mar 16, 2021",196.10,196.59,192.88,194.24,192.72,"9,680,700"
908,"Mar 15, 2021",198.54,198.54,194.81,196.76,195.22,"10,311,400"
909,"Mar 12, 2021",196.53,198.41,195.18,197.16,195.62,"13,249,100"
910,"Mar 11, 2021",197.38,199.05,195.40,196.75,195.21,"11,933,900"
911,"Mar 10, 2021",197.31,198.80,194.68,195.06,193.53,"13,662,100"
912,"Mar 9, 2021",200.19,201.70,194.37,194.51,192.99,"23,331,000"
913,"Mar 8, 2021",197.31,203.02,193.79,201.91,200.33,"25,093,200"
914,"Mar 5, 2021",189.15,190.57,183.34,189.99,188.50,"10,266,400"
915,"Mar 4, 2021",189.90,192.48,184.12,188.03,186.56,"12,542,600"
916,"Mar 3, 2021",194.63,196.81,192.21,192.26,190.76,"8,750,300"
917,"Mar 2, 2021",196.10,197.96,193.49,193.94,192.42,"8,371,400"
918,"Mar 1, 2021",193.23,196.90,191.39,194.98,193.45,"10,709,900"
919,"Feb 26, 2021",190.07,191.61,185.45,189.04,187.56,"15,844,000"
920,"Feb 25, 2021",197.73,197.96,190.38,190.98,189.49,"12,712,000"
921,"Feb 24, 2021",197.58,200.60,195.33,197.51,195.96,"16,205,900"
922,"Feb 23, 2021",193.59,198.94,188.66,197.09,195.55,"23,191,400"
923,"Feb 22, 2021",181.74,194.02,181.53,191.76,190.26,"18,799,600"
924,"Feb 19, 2021",184.27,184.78,182.79,183.65,182.21,"8,834,500"
925,"Feb 18, 2021",184.79,186.40,182.84,183.00,181.57,"12,380,900"
926,"Feb 17, 2021",185.36,187.63,182.16,186.44,184.98,"11,391,800"
927,"Feb 16, 2021",187.30,188.44,184.86,186.35,184.89,"11,630,700"
928,"Feb 12, 2021",193.00,193.85,186.56,187.67,186.20,"27,233,800"
929,"Feb 11, 2021",189.18,191.25,188.07,190.91,189.42,"17,507,900"
930,"Feb 10, 2021",189.98,190.70,185.81,189.63,188.15,"11,464,600"
931,"Feb 9, 2021",188.17,189.25,186.04,188.21,186.74,"11,270,800"
932,"Feb 8, 2021",183.85,190.64,183.30,190.00,188.51,"16,085,700"
933,"Feb 5, 2021",181.71,182.32,179.33,181.16,179.74,"6,640,500"
934,"Feb 4, 2021",177.59,181.38,176.49,180.23,178.82,"9,035,400"
935,"Feb 3, 2021",177.00,178.43,175.76,176.43,175.05,"5,508,600"
936,"Feb 2, 2021",173.77,179.76,172.80,176.96,175.58,"12,215,200"
937,"Feb 1, 2021",170.84,171.73,168.03,170.97,169.63,"8,140,400"
938,"Jan 29, 2021",168.80,169.81,165.79,168.17,166.85,"12,848,800"
939,"Jan 28, 2021",166.17,172.88,165.95,171.88,170.53,"14,449,100"
940,"Jan 27, 2021",165.01,166.34,160.52,163.03,161.75,"18,239,200"
941,"Jan 26, 2021",173.00,173.35,169.05,169.56,168.23,"7,523,200"
942,"Jan 25, 2021",171.89,173.11,168.77,171.89,170.54,"7,833,700"
943,"Jan 22, 2021",174.00,175.25,171.89,172.78,171.43,"9,517,200"
944,"Jan 21, 2021",173.24,175.00,171.02,171.28,169.94,"8,416,400"
945,"Jan 20, 2021",175.22,177.88,173.00,173.64,172.28,"9,809,200"
946,"Jan 19, 2021",172.10,173.71,171.44,172.26,170.91,"7,834,700"
947,"Jan 15, 2021",172.95,174.19,170.17,171.44,170.10,"12,232,500"
948,"Jan 14, 2021",177.01,178.35,173.40,173.43,172.07,"8,951,200"
949,"Jan 13, 2021",174.40,177.73,173.74,176.12,174.74,"6,839,500"
950,"Jan 12, 2021",177.30,178.32,174.86,175.99,174.61,"8,349,800"
951,"Jan 11, 2021",177.75,181.26,177.35,179.09,177.69,"6,461,300"
952,"Jan 8, 2021",178.81,180.02,176.60,178.69,177.29,"7,894,500"
953,"Jan 7, 2021",179.50,179.95,177.58,178.58,177.18,"7,300,800"
954,"Jan 6, 2021",178.32,181.61,177.28,179.12,177.72,"7,517,800"
955,"Jan 5, 2021",176.20,180.34,176.20,178.44,177.04,"7,771,800"
956,"Jan 4, 2021",182.26,182.59,174.73,177.68,176.29,"13,426,600"
957,"Dec 31, 2020",181.22,183.40,180.27,181.18,179.76,"7,073,500"
958,"Dec 30, 2020",178.50,183.40,178.37,181.17,179.75,"11,680,400"
959,"Dec 29, 2020",180.01,180.20,176.22,177.30,175.91,"6,875,400"
960,"Dec 28, 2020",175.75,179.92,175.05,178.86,177.46,"13,145,400"
961,"Dec 24, 2020",173.99,174.58,172.38,173.73,172.37,"2,721,000"
962,"Dec 23, 2020",172.96,175.95,172.30,173.55,172.19,"9,994,000"
963,"Dec 22, 2020",170.00,171.45,169.16,170.45,169.12,"6,419,200"
964,"Dec 21, 2020",170.09,171.94,168.19,170.69,169.35,"11,424,200"
965,"Dec 18, 2020",173.60,175.84,172.28,172.89,171.54,"21,172,100"
966,"Dec 17, 2020",173.82,174.84,171.96,173.55,172.19,"9,004,600"
967,"Dec 16, 2020",173.99,174.85,171.62,173.12,171.77,"11,105,800"
968,"Dec 15, 2020",170.49,174.47,167.82,173.94,172.58,"18,802,600"
969,"Dec 14, 2020",173.80,177.30,168.81,169.30,167.98,"30,939,400"
970,"Dec 11, 2020",169.68,179.45,165.33,175.72,174.34,"87,410,700"
971,"Dec 10, 2020",153.32,155.34,152.50,154.69,153.48,"8,993,200"
972,"Dec 9, 2020",156.29,157.46,153.89,154.43,153.22,"10,804,300"
973,"Dec 8, 2020",152.42,154.88,152.25,153.72,152.52,"7,900,600"
974,"Dec 7, 2020",153.18,153.88,152.26,153.68,152.48,"6,815,500"
975,"Dec 4, 2020",153.69,154.68,152.81,154.14,152.93,"6,033,300"
976,"Dec 3, 2020",153.45,154.44,152.13,153.24,152.04,"9,063,200"
977,"Dec 2, 2020",149.49,154.01,148.34,153.61,152.41,"10,601,900"
978,"Dec 1, 2020",149.57,151.40,149.00,149.44,148.27,"8,825,500"
979,"Nov 30, 2020",147.06,148.69,146.29,148.01,146.85,"9,710,100"
980,"Nov 27, 2020",149.00,150.35,146.53,147.13,145.98,"5,306,400"
981,"Nov 25, 2020",150.27,150.27,147.24,149.09,147.92,"9,552,000"
982,"Nov 24, 2020",148.16,151.86,147.85,151.49,150.30,"16,711,700"
983,"Nov 23, 2020",142.45,147.75,141.70,145.98,144.84,"12,887,000"
984,"Nov 20, 2020",141.71,142.61,140.86,141.07,139.97,"8,481,600"
985,"Nov 19, 2020",142.57,143.30,141.70,141.72,140.61,"8,892,500"
986,"Nov 18, 2020",144.50,145.48,143.35,143.90,142.77,"9,456,200"
987,"Nov 17, 2020",144.40,144.83,142.56,144.50,143.37,"9,354,900"
988,"Nov 16, 2020",141.57,144.74,141.57,144.67,143.54,"16,382,500"
989,"Nov 13, 2020",140.90,141.19,136.52,138.36,137.28,"21,062,300"
990,"Nov 12, 2020",136.34,138.49,134.10,135.52,134.46,"13,768,200"
991,"Nov 11, 2020",141.47,142.00,136.62,137.82,136.74,"9,600,900"
992,"Nov 10, 2020",139.97,142.37,137.67,142.11,141.00,"18,115,400"
993,"Nov 9, 2020",140.26,147.68,138.07,142.59,141.47,"35,634,700"
994,"Nov 6, 2020",126.26,128.04,124.61,127.46,126.46,"6,259,700"
995,"Nov 5, 2020",126.78,128.62,125.80,126.96,125.97,"7,654,800"
996,"Nov 4, 2020",123.58,126.86,123.41,125.07,124.09,"7,483,000"
997,"Nov 3, 2020",121.61,125.07,121.37,124.02,123.05,"8,144,900"
998,"Nov 2, 2020",122.24,122.93,119.81,120.13,119.19,"9,186,000"
999,"Oct 30, 2020",120.64,121.75,119.09,121.25,120.30,"8,090,200"
1000,"Oct 29, 2020",118.16,122.63,117.23,121.54,120.59,"9,583,700"
1001,"Oct 28, 2020",121.01,121.53,118.32,118.47,117.54,"11,654,700"
1002,"Oct 27, 2020",124.03,124.61,123.03,123.31,122.34,"6,813,800"
1003,"Oct 26, 2020",127.11,127.11,122.95,124.06,123.09,"8,578,900"
1004,"Oct 23, 2020",128.10,128.50,126.35,128.35,127.35,"5,439,900"
1005,"Oct 22, 2020",126.67,128.10,125.97,127.56,126.56,"5,177,700"
1006,"Oct 21, 2020",124.36,127.56,123.84,126.63,125.64,"6,591,500"
1007,"Oct 20, 2020",124.58,125.73,123.64,124.95,123.97,"6,161,200"
1008,"Oct 19, 2020",127.37,127.40,123.71,124.23,123.26,"6,576,900"
1009,"Oct 16, 2020",127.81,128.12,126.33,126.81,125.82,"6,291,700"
1010,"Oct 15, 2020",125.00,127.40,124.43,127.36,126.36,"7,744,000"
1011,"Oct 14, 2020",129.14,129.50,125.29,126.59,125.60,"11,531,500"
1012,"Oct 13, 2020",129.80,131.36,127.90,128.96,127.95,"22,389,000"
1013,"Oct 12, 2020",124.90,125.94,123.73,124.97,123.99,"10,958,200"
1014,"Oct 9, 2020",123.85,125.55,123.33,124.98,124.00,"11,502,200"
1015,"Oct 8, 2020",123.58,123.75,122.42,123.09,122.13,"7,404,600"
1016,"Oct 7, 2020",121.95,123.31,120.93,122.91,121.95,"10,187,800"
1017,"Oct 6, 2020",123.13,124.19,120.61,120.93,119.98,"9,052,000"
1018,"Oct 5, 2020",123.26,123.60,122.33,123.37,122.40,"5,919,200"
1019,"Oct 2, 2020",121.99,123.68,121.69,122.55,121.59,"6,490,200"
1020,"Oct 1, 2020",124.94,125.47,122.42,123.31,122.34,"8,908,300"
1021,"Sep 30, 2020",123.24,125.55,123.24,124.08,123.11,"13,642,500"
1022,"Sep 29, 2020",125.92,126.29,123.68,125.40,124.42,"7,405,800"
1023,"Sep 28, 2020",125.75,126.86,125.37,125.99,125.00,"6,283,700"
1024,"Sep 25, 2020",121.36,124.19,120.98,124.00,123.03,"6,851,800"
